Id_bien,id_codedep_codecommune,No voie,B/T/Q,Type_voie,Voie,Code_postal,Code_ID_commune,Prefixe_section,Section,No_plan,Lot,Surface_carrez,Type local,Surface_reelle_bati,Nb_piece_principale,Nature_culture,Nature_culture_speciale,Surface_terrain
CH1_33214_1827,33214,1827,,HAM,LA CHENAIE,33680,786,,CH,1,1827,"120,02",Maison,85,3,S,,1150
AA22_33238_5,33238,3,,CRS,MAL DE LATTRE DE TASSIGNY,33850,832,,AA,22,5,"44,21",Appartement,44,2,,,
C1101_33297_10,33297,62,,AV,DU MEDOC,33480,791,,C,1101,10,"79,7",Maison,106,3,,,
BA185_33312_133,33312,12,,ALL,DES TOURBIERES,33290,781,,BA,185,133,"62,47",Maison,64,3,,,
AY664_33318_25,33318,32,,RUE,SOCRATE,33600,801,,AY,664,25,"64,55",Appartement,65,3,,,
AE556_33514_4,33514,24,,BD,CHARCOT,33780,878,,AE,556,4,"98,38",Appartement,102,4,,,
AZ96_33514_18,33514,106,,RTE,DES LACS,33780,878,,AZ,96,18,"65,87",Appartement,66,3,,,
AT120_33522_929,33522,232,,RUE,DE SUZON,33400,800,,AT,120,929,"21,74",Appartement,22,1,,,
OL3_34003_34,34003,5,,IMP,DU GLOBE,34300,947,,OL,3,34,"29,36",Appartement,34,1,,,
AC115_34023_232,34023,9001,,RES,LES GEMEAUX,34540,904,,AC,115,232,"18,29",Appartement,18,1,,,
BK169_34247_74,34247,6,,RUE,DE LA MAIRIE,34980,916,,BK,169,74,"40,05",Appartement,40,2,,,
AM266_34301_11,34301,3,T,QUAI,CHARLES LEMARESQUIER,34200,901,,AM,266,11,"152,73",Appartement,148,4,,,
AO827_34301_21,34301,10,,RUE,DE LA REVOLUTION,34200,901,,AO,827,21,"22,86",Appartement,24,1,,,
AL73_34327_8,34327,2,,RUE,DE LA FONTAINE,34740,905,,AL,73,8,"45,28",Appartement,45,2,,,
AV139_35051_21,35051,14,A,RUE,DU PETIT MARAIS,35510,964,,AV,139,21,"63,88",Appartement,63,3,,,
AE130_35055_76,35055,15,B,RUE,DES LANDES,35135,968,,AE,130,76,"36,01",Appartement,36,2,,,
BO1023_35238_4,35238,1,,BD,VILLEBOIS MAREUIL,35000,965,,BO,1023,4,29,Appartement,30,1,,,
BM1053_35288_12,35288,1,,PAS,DU POIDS PUBLIC,35400,1010,,BM,1053,12,"22,73",Appartement,23,1,,,
BM1053_35288_15,35288,1,,PAS,DU POIDS PUBLIC,35400,1010,,BM,1053,15,"23,35",Appartement,23,1,,,
BM1053_35288_17,35288,1,,PAS,DU POIDS PUBLIC,35400,1010,,BM,1053,17,"32,39",Appartement,33,2,,,
BM1053_35288_9,35288,1,,PAS,DU POIDS PUBLIC,35400,1010,,BM,1053,9,20,Appartement,20,1,,,
BI250_37122_13,37122,21,,RUE,RABELAIS,37300,1034,,BI,250,13,"63,17",Appartement,63,3,,,
AK262_38169_59,38169,97,B,RUE,CHARLES MICHELS,38600,1103,,AK,262,59,"68,96",Appartement,68,3,,,
AX218_38185_16,38185,23,B,RUE,RAVIER PIQUET,38000,1054,,AX,218,16,"51,58",Appartement,57,2,,,
IW21_38185_55,38185,16,,RUE,DOCTEUR GREFFIER,38000,1054,,IW,21,55,"104,96",Appartement,107,4,,,
C715_38191_106,38191,635,,RUE,93 EME RAM,38750,1097,,C,715,106,"20,6",Appartement,22,2,,,
21AE443_38225_16,38225,141,,RTE,DE GRENOBLE,38880,1106,21,AE,443,16,"37,61",Appartement,37,2,,,
BE316_38382_15,38382,18,,RUE,DU CHARMANT SOM,38120,1074,,BE,316,15,"100,1",Appartement,98,5,,,
AL399_38416_25,38416,47,,RUE,BIESSE,38160,1125,,AL,399,25,"71,55",Maison,71,4,,,
AL399_38416_28,38416,47,,RUE,BIESSE,38160,1125,,AL,399,28,"72,11",Maison,71,4,,,
AP31_38562_26,38562,364,,RUE,DU HUIT MAI 1945,38220,1073,,AP,31,26,"39,91",Appartement,41,2,,,
AL1970_40046_19,40046,180,,RUE,DES TCHICOYS,40600,1172,,AL,1970,19,"39,6",Appartement,39,2,,,
AL80_40046_27,40046,123,,RUE,DES MULETIERS,40600,1172,,AL,80,27,45,Maison,46,2,,,
AN1152_40046_502,40046,71,,RUE,DU CAPITAINE NEMO,40600,1172,,AN,1152,502,"69,05",Appartement,68,3,,,
AA23_40065_37,40065,37,,RES,LE TRIANGLE,40130,1174,,AA,23,37,"23,1",Appartement,22,1,,,
AM133_40065_206,40065,,,HAM,LE BOSQUET AUX ECUREUILS I,40130,1174,,AM,133,206,"39,09",Appartement,42,1,,,
BT49_40065_4,40065,20,,RUE,DES MARSOUINS,40130,1174,,BT,49,4,"32,08",Appartement,34,2,,,
AE31_40088_44,40088,7,,RUE,DES PENITENTS,40100,1157,,AE,31,44,"20,07",Appartement,20,1,,,
BD317_40088_117,40088,54,,RUE,LABADIE,40100,1157,,BD,317,117,"51,92",Appartement,52,2,,,
BP138_40088_164,40088,61,,AV,DE L AERODROME,40100,1157,,BP,138,164,"59,34",Appartement,60,3,,,
BT165_40088_14,40088,23,,RUE,BERTRANOTTE,40100,1157,,BT,165,14,"47,72",Appartement,48,2,,,
AV1_40296_40,40296,12,,AV,CHAMBRELENT,40510,1163,,AV,1,40,55,Maison,48,3,AG,,54
AM12_40328_3,40328,1055,G,RES,L'ARRAYADE II,40480,1170,,AM,12,3,"33,4",Appartement,33,2,,,
AN132_40328_1,40328,1,,RES,DE L ESTACADE,40480,1170,,AN,132,1,"30,19",Appartement,30,2,,,
AX679_41151_130,41151,7,,AV,ELTVILLE,41400,1198,,AX,679,130,"23,24",Appartement,23,1,,,
AD787_42071_10,42071,50,,AV,DE LA LIBERATION,42120,1254,,AD,787,10,84,Appartement,67,2,,,
AM40_42149_2,42149,285,,AV,DU PONT,42210,1239,,AM,40,2,"45,8",Appartement,34,2,,,
AE39_42204_6,42204,1,A,RUE,DE MONTORCIER,42380,1244,,AE,39,6,"60,15",Appartement,37,1,,,
111AI203_42207_4,42207,20,,RUE,FRANCOIS GILLET,42400,1212,111,AI,203,4,"84,29",Appartement,85,4,,,
LM211_42218_71,42218,35,,RUE,DES DOCTEURS CHARCOT,42100,1205,,LM,211,71,"78,38",Appartement,74,3,,,
BC63_42222_33,42222,1,B,MTE,FAROUJAT,42330,1241,,BC,63,33,"66,36",Appartement,66,3,,,
AL96_42275_302,42275,12,A,AV,PIERRE MENDES FRANCE,42270,1217,,AL,96,302,"71,11",Appartement,71,3,,,
AC222_44026_28,44026,2,,RUE,HARROUYS,44470,1295,,AC,222,28,"56,3",Appartement,58,2,,,
AB31_44049_27,44049,10,,AV,DE PORT VAL (RD45),44490,1349,,AB,31,27,"57,7",Appartement,56,3,,,
AV380_44070_5,44070,3,,PL,DES HUIT VIGNERONS,44690,1299,,AV,380,5,"39,6",Appartement,50,2,,,
AD52_44098_126,44098,7034,,,LA BRETESCHE,44780,1331,,AD,52,126,"56,51",Maison,62,3,,,
BD418_44109_3,44109,52,,RUE,DU CROISSANT,44300,1279,,BD,418,3,"48,4",Appartement,44,2,,,
DZ183_44109_1007,44109,30,,BD,BABIN CHEVAYE,44200,1281,,DZ,183,1007,"73,67",Appartement,73,3,,,
EV250_44109_16,44109,63,,RUE,DUFOUR,44000,1277,,EV,250,16,"20,86",Appartement,38,2,,,
IL1009_44109_120,44109,17,,RUE,DES REFORMES,44100,1280,,IL,1009,120,"38,25",Appartement,39,2,,,
KX585_44109_12,44109,2,,RUE,GITON,44100,1280,,KX,585,12,"15,76",Appartement,18,1,,,
DC169_44131_3,44131,19,,RUE,TARTIFUME,44210,1316,,DC,169,3,"28,08",Appartement,25,1,,,
AT704_44132_3,44132,90,T,AV,DES LORIETTES,44380,1325,,AT,704,3,"75,36",Appartement,75,3,,,
AK652_44143_2114,44143,54,,RUE,EMILE ZOLA,44400,1286,,AK,652,2114,"67,35",Appartement,65,3,,,
AD221_44154_3,44154,32,,AV,BERTIE,44250,1315,,AD,221,3,"30,77",Maison,38,2,,,
BD738_44182_259,44182,127,,BD,DE L OCEAN THARON,44730,1317,,BD,738,259,"45,2",Appartement,46,2,,,
CO36_44184_43,44184,23,,RUE,JULES MANSART,44600,1326,,CO,36,43,"32,58",Appartement,32,2,,,
BN412_45234_6,45234,42,,RUE,DE BOURGOGNE,45000,1356,,BN,412,6,"34,05",Appartement,34,2,,,
BK724_49007_16,49007,6,,RUE,EUGENE CLAUDIUS PETIT,49100,1419,,BK,724,16,"79,66",Appartement,81,4,,,
AS329_49015_18,49015,12,,AV,PABLO NERUDA,49240,1431,,AS,329,18,"96,83",Appartement,96,4,,,
AX200_50215_2,50215,43,,RUE,DU LITTORAL,50560,1465,,AX,200,2,"45,82",Maison,44,2,,,
A1236_50356_3,50356,11,,RUE,DE LA GARE,50680,1447,,A,1236,3,"47,27",Maison,39,2,,,
AO43_50502_7,50502,5,,PL,SAINTE CROIX,50000,1446,,AO,43,7,"84,79",Appartement,80,4,,,
IK4_51454_114,51454,27,,RUE,DE VESLE,51100,1488,,IK,4,114,"44,54",Appartement,46,3,,,
BC12_54323_15,54323,28,B,RUE,DE BOISMONT,54400,1536,,BC,12,15,"62,12",Appartement,60,3,,,
AS120_56034_37,56034,8035,,CHS,DES BERNACHES,56340,1597,,AS,120,37,28,Appartement,29,1,,,
BE12_56121_106,56121,5,B,RUE,GAL DE LANGLE DE CARY,56100,1582,,BE,12,106,"54,53",Appartement,56,3,,,
AR356_59122_23,59122,11,D,RUE,ST LAZARE,59400,1689,,AR,356,23,"72,87",Appartement,74,4,,,
AA79_59220_4,59220,9,,RUE,PAUL LAFARGUE,59155,1630,,AA,79,4,62,Appartement,46,3,,,
TX11_59350_16043,59350,145,,AV,WILLY BRANDT,59777,1632,,TX,11,16043,"28,46",Appartement,28,1,,,
BM25_59368_3,59368,46,,RUE,DU CHAUFOUR,59110,1626,,BM,25,3,"40,27",Appartement,35,2,,,
AD548_59410_117,59410,306,,RUE,DU GENERAL DE GAULLE,59370,1628,,AD,548,117,"65,48",Appartement,64,3,,,
AE88_59566_24,59566,5043,,RES,DE LA CLARIERE,59320,1651,,AE,88,24,"59,63",Appartement,62,3,,,
HN256_59599_21,59599,52,,PL,DE LA VICTOIRE,59200,1669,,HN,256,21,"72,47",Appartement,75,3,,,
CA2_60057_285,60057,79,,RES,JEANNE HACHETTE,60000,1698,,CA,2,285,"76,35",Appartement,73,4,,,
AB217_60156_9,60156,12,,RUE,DE LA BOULOIRE,60280,1720,,AB,217,9,"67,3",Appartement,79,3,,,
BB5_60176_15,60176,2,,PL,GUSTAVE CHARPENTIER,60800,1748,,BB,5,15,"72,99",Appartement,74,3,,,
BL168_60463_11,60463,8,,ALL,DU BELLAY,60180,1733,,BL,168,11,"66,04",Maison,66,3,,,
AB141_60482_6,60482,43,,RUE,DE LA CHAPELLE,60560,1749,,AB,141,6,"51,73",Maison,48,2,,,
BE284_62041_1,62041,5,,RUE,ST MAURICE,62000,1776,,BE,284,1,"32,45",Appartement,32,2,,,
AW40_62160_12,62160,13,,RUE,DE LA PORTE NEUVE,62200,1805,,AW,40,12,"40,02",Appartement,43,2,,,
AC113_62899_3,62899,4,,RUE,LATHAM,62179,1804,,AC,113,3,48,Maison,44,2,,,
BD528_64483_4,64483,5,,AV,JAUREGUIBERRY,64500,1856,,BD,528,4,"103,35",Appartement,45,3,,,
AN144_69085_4,69085,42,,,GRANDE RUE,69250,1917,,AN,144,4,"95,61",Appartement,95,4,,,
AR57_69092_7,69092,304,,RUE,DE TARARE,69400,2014,,AR,57,7,"16,38",Appartement,17,1,,,
AS184_69244_13,69244,95,,AV,CHARLES DE GAULLE,69160,1980,,AS,184,13,"51,75",Appartement,53,2,,,
AS452_69244_19,69244,48,,AV,VICTOR HUGO,69160,1980,,AS,452,19,"33,46",Appartement,45,1,,,
BA75_69244_16,69244,26,,CHE,DE L AIGAS,69160,1980,,BA,75,16,"32,27",Appartement,32,2,,,
AC346_69264_30,69264,496,,BD,GAMBETTA,69400,2007,,AC,346,30,"52,92",Appartement,56,3,,,
AB40_69273_41,69273,3,,RUE,ANTOINE LOUVIER,69960,1943,,AB,40,41,"39,54",Appartement,39,2,,,
BY448_69282_51,69282,29,,RUE,ANTOINE  VACHER,69330,1931,,BY,448,51,"46,6",Appartement,47,2,,,
BO112_69385_42,69385,31,,RUE,DES GRANGES,69005,1909,,BO,112,42,"52,5",Appartement,52,3,,,
AS25_69389_164,69389,259,,RUE,DES ERABLES,69009,1910,,AS,25,164,"41,61",Appartement,51,1,,,
BN127_69389_2,69389,50,,RUE,DU SOUVENIR,69009,1910,,BN,127,2,"157,67",Appartement,158,4,,,
AI170_71106_65,71106,16,,QUAI,DE LA POTERNE,71120,2056,,AI,170,65,"41,39",Appartement,44,2,,,
CW393_72181_79,72181,5,,RUE,DU PORT,72000,2065,,CW,393,79,"13,75",Appartement,23,1,,,
AI55_74010_26,74010,14,,RUE,DES EDELWEISS,74000,2124,,AI,55,26,"62,05",Appartement,63,3,,,
AR6_74010_13,74010,1,,RUE,ARISTIDE BRIAND,74000,2124,,AR,6,13,"63,29",Appartement,64,3,,,
A128_74123_112,74123,1407,,RTE,DE MONTMIN,74210,2123,,A,128,112,"20,7",Appartement,21,1,,,
C2696_74134_12,74134,13,,CHE,DE CARRY,74260,2171,,C,2696,12,"22,44",Appartement,31,1,,,
B4562_74190_32,74190,5467,,,LES ESSERTS,74440,2176,,B,4562,32,"30,58",Appartement,30,2,,,
AQ89_75101_22,75101,10,,RUE,DE LA GRANDE TRUANDERIE,75001,3196,,AQ,89,22,"50,6",Appartement,103,3,,,
AH20_75103_39,75103,73,,RUE,CHARLOT,75003,3195,,AH,20,39,"10,02",Appartement,9,1,,,
AT20_75103_21,75103,2,,CITE,NOEL,75003,3195,,AT,20,21,"16,1",Appartement,16,1,,,
AJ111_75104_11,75104,14,,RUE,CLOCHE PERCE,75004,3213,,AJ,111,11,"52,86",Appartement,60,4,,,
AJ7_75104_111,75104,18,,RUE,DES ARCHIVES,75004,3213,,AJ,7,111,"43,72",Appartement,41,3,,,
AV6_75105_18,75105,41,,RUE,DU FER A MOULIN,75005,3200,,AV,6,18,"30,04",Appartement,38,2,,,
AW68_75105_249,75105,27,,RUE,BROCA,75005,3200,,AW,68,249,31,Appartement,30,1,,,
BG32_75105_58,75105,12,B,RUE,DU VAL DE GRACE,75005,3200,,BG,32,58,"31,94",Appartement,32,1,,,
AF14_75106_16,75106,21,,RUE,SERPENTE,75006,3198,,AF,14,16,"48,25",Appartement,48,2,,,
AU23_75106_15,75106,12,B,RUE,VAVIN,75006,3198,,AU,23,15,"37,38",Appartement,37,2,,,
BM11_75107_7,75107,22,,AV,DUQUESNE,75007,3199,,BM,11,7,"31,57",Appartement,12,1,,,
BY90_75107_15,75107,155,,RUE,DE GRENELLE,75007,3199,,BY,90,15,"14,45",Appartement,15,1,,,
CF79_75108_3,75108,21,,RUE,DE NAPLES,75008,3197,,CF,79,3,"77,19",Appartement,68,5,,,
BE90_75110_24,75110,47,,RUE,BICHAT,75010,3201,,BE,90,24,"14,93",Appartement,20,1,,,
AB33_75111_6,75111,2,,RUE,DE LA FONTAINE AU ROI,75011,3203,,AB,33,6,"64,68",Appartement,65,3,,,
AE74_75111_82,75111,8,B,RUE,DEGUERRY,75011,3203,,AE,74,82,"16,97",Appartement,7,1,,,
BV98_75111_13,75111,6,,RUE,MERCOEUR,75011,3203,,BV,98,13,100,Appartement,53,3,,,
CR135_75111_17,75111,235,,BD,VOLTAIRE,75011,3203,,CR,135,17,"43,85",Appartement,36,3,,,
AT51_75112_1097,75112,11,,RUE,DU COLONEL OUDOT,75012,3204,,AT,51,1097,"53,52",Appartement,54,2,,,
BP17_75112_9,75112,10,,RUE,DE CAPRI,75012,3204,,BP,17,9,"34,54",Appartement,33,2,,,
BP49_75112_65,75112,51,,AV,DU GAL MICHEL BIZOT,75012,3204,,BP,49,65,"32,64",Appartement,38,2,,,
BR33_75112_214,75112,14,,RUE,DES MEUNIERS,75012,3204,,BR,33,214,"33,06",Appartement,34,1,,,
CA46_75112_253,75112,121,,RUE,DE REUILLY,75012,3204,,CA,46,253,"91,2",Appartement,91,4,,,
CR14_75112_121,75112,26,,RUE,CLAUDE TILLIER,75012,3204,,CR,14,121,"27,54",Appartement,31,1,,,
EO1_75112_8,75112,32,,BD,DE LA BASTILLE,75012,3204,,EO,1,8,"173,01",Appartement,13,1,,,
EW58_75112_68,75112,38,,AV,DAUMESNIL,75012,3204,,EW,58,68,"7,29",Appartement,9,1,,,
HA66_75112_16,75112,15,B,RUE,CHALIGNY,75012,3204,,HA,66,16,"10,44",Appartement,12,1,,,
AN8_75113_8,75113,54,,RUE,JENNER,75013,3205,,AN,8,8,"57,72",Appartement,62,4,,,
DX31_75113_1,75113,12,,RUE,DE LA MAISON BLANCHE,75013,3205,,DX,31,1,"41,04",Appartement,45,2,,,
AD36_75114_65,75114,5,,RUE,CAMPAGNE PREMIERE,75014,3206,,AD,36,65,"28,29",Appartement,29,1,,,
AH57_75114_15,75114,62,,RUE,DU MONTPARNASSE,75014,3206,,AH,57,15,"39,72",Appartement,47,2,,,
CI33_75114_23,75114,100,,RUE,D ALESIA,75014,3206,,CI,33,23,"57,62",Appartement,80,4,,,
CW89_75115_28,75115,83,,AV,DE BRETEUIL,75015,3207,,CW,89,28,"14,45",Appartement,15,1,,,
AS15_75116_78,75116,114,,RUE,MICHEL ANGE,75016,3208,,AS,15,78,"60,75",Appartement,58,2,,,
BZ86_75116_37,75116,16,,RUE,FELICIEN DAVID,75016,3208,,BZ,86,37,"78,84",Appartement,79,3,,,
DM79_75116_44,75116,19,,RUE,DESBORDES VALMORE,75016,3208,,DM,79,44,"13,7",Appartement,12,1,,,
ES36_75116_17,75116,4,,RUE,PICOT,75016,3208,,ES,36,17,"215,14",Appartement,217,6,,,
AE21_75117_8,75117,32,,PL,ST FERDINAND,75017,3209,,AE,21,8,"71,94",Appartement,69,3,,,
AP52_75117_109,75117,5,,RUE,LEBON,75017,3209,,AP,52,109,"61,17",Appartement,60,2,,,
BJ71_75117_5,75117,138,,RUE,DE COURCELLES,75017,3209,,BJ,71,5,"211,38",Appartement,207,7,,,
CG48_75117_29,75117,26,,RUE,DU PRINTEMPS,75017,3209,,CG,48,29,"29,02",Appartement,23,1,,,
DG22_75117_23,75117,1,,RUE,BERZELIUS,75017,3209,,DG,22,23,"44,13",Appartement,42,3,,,
DI129_75117_14,75117,45,,RUE,DES APENNINS,75017,3209,,DI,129,14,"31,75",Appartement,27,2,,,
DK82_75117_15,75117,116,,RUE,LEGENDRE,75017,3209,,DK,82,15,"97,3",Appartement,102,5,,,
DL5_75117_27,75117,40,,RUE,LACROIX,75017,3209,,DL,5,27,5,Appartement,49,3,,,
AH34_75118_11,75118,200,,RUE,CHAMPIONNET,75018,3210,,AH,34,11,"32,61",Appartement,26,2,,,
AO48_75118_155,75118,36,,AV,DE CLICHY,75018,3210,,AO,48,155,"51,43",Appartement,51,2,,,
AQ74_75118_146,75118,17,,RUE,JOSEPH DE MAISTRE,75018,3210,,AQ,74,146,"53,25",Appartement,53,2,,,
AS139_75118_45,75118,48,,RUE,DES ABBESSES,75018,3210,,AS,139,45,"78,22",Appartement,73,4,,,
AT122_75118_4,75118,84,,RUE,LEPIC,75018,3210,,AT,122,4,"36,7",Appartement,35,3,,,
BF131_75118_42,75118,31,,BD,ORNANO,75018,3210,,BF,131,42,"29,79",Appartement,40,2,,,
BH18_75118_7,75118,13,B,RUE,VERSIGNY,75018,3210,,BH,18,7,"53,36",Appartement,54,3,,,
AW19_75119_215,75119,77,,AV,JEAN JAURES,75019,3212,,AW,19,215,"12,65",Appartement,12,1,,,
BH23_75119_1,75119,44,A,RUE,DE L OURCQ,75019,3212,,BH,23,1,"33,64",Appartement,34,1,,,
AA81_75120_23,75120,103,,RUE,JULIEN LACROIX,75020,3211,,AA,81,23,"37,07",Appartement,37,2,,,
AZ90_75120_107,75120,3,,VLA,GAGLIARDINI,75020,3211,,AZ,90,107,"18,8",Appartement,17,1,,,
BN67_75120_16,75120,50,,RUE,DE LA JUSTICE,75020,3211,,BN,67,16,"93,61",Appartement,96,4,,,
DB1_75120_24,75120,122,,RUE,DE BAGNOLET,75020,3211,,DB,1,24,"60,64",Appartement,59,2,,,
DP10_75120_25,75120,36,,RUE,DES HAIES,75020,3211,,DP,10,25,"41,46",Appartement,38,2,,,
AD582_76341_107,76341,4,,RUE,ARVID HARNACK,76700,2231,,AD,582,107,"58,8",Appartement,59,3,,,
CM76_76351_1,76351,173,,RUE,MAL JOFFRE,76600,2229,,CM,76,1,"137,41",Maison,160,9,,,
JM109_76351_11,76351,24,,PAS,ANCEL,76600,2229,,JM,109,11,"24,83",Appartement,21,1,,,
AD150_77018_15,77018,50,,BD,DES ECOLES,77700,2369,,AD,150,15,"73,7",Maison,75,4,,,
AH105_77058_42,77058,3,,RUE,JEAN MONNET,77600,2348,,AH,105,42,"19,15",Appartement,20,1,,,
AI261_77058_406,77058,2,,RUE,ERIC TABARLY,77600,2348,,AI,261,406,"83,16",Appartement,86,4,,,
C2103_77061_7,77061,1,,RUE,DE LA GLACIERE,77130,2339,,C,2103,7,"66,9",Appartement,67,3,,,
F1052_77117_64,77117,9001,,,LE CHATEAU DE CITRY,77730,2323,,F,1052,64,"118,46",Appartement,120,5,,,
AE36_77128_8,77128,27,,AV,CONSTANT COQUELIN,77860,2328,,AE,36,8,"22,08",Appartement,29,1,,,
E178_77132_2,77132,25,,RUE,DE LA TOUARTE,77700,2366,,E,178,2,"58,34",Appartement,57,3,,,
AC213_77153_1020,77153,12,,RUE,GANNEVAL,77230,2361,,AC,213,1020,"38,2",Appartement,38,2,,,
A493_77169_20,77169,18,,AV,CHARLES BRAS,77184,2358,,A,493,20,"44,06",Appartement,45,2,,,
AY17_77249_73,77249,30,,RUE,DE MORET,77150,2265,,AY,17,73,"104,33",Maison,95,5,,,
AF190_77258_1032,77258,57,,RUE,DE LA TOUR D'AUVERGNE,77185,2363,,AF,190,1032,"50,93",Appartement,52,1,,,
C773_77363_2,77363,7,,RUE,D ENFER,77181,2370,,C,773,2,"90,61",Appartement,85,3,,,
AD604_77373_209,77373,38,,ALL,PAUL VERLAINE,77340,2272,,AD,604,209,"59,44",Appartement,59,3,,,
AV92_77379_4,77379,90,,RTE,DE BRAY,77160,2400,,AV,92,4,"75,63",Appartement,75,4,,,
G1773_78062_12,78062,4,,RUE,DU VERT BUISSON,78650,2503,,G,1773,12,"60,98",Appartement,59,3,,,
BP199_78124_1,78124,91,,RUE,DE BEZONS,78420,2428,,BP,199,1,"45,55",Appartement,37,3,,,
AO22_78208_3421,78208,34,,VC,LES NOUVEAUX HORIZONS,78990,2496,,AO,22,3421,"85,06",Appartement,85,4,,,
AB48_78297_11,78297,1,,RUE,MARGUERITE BERVOETS,78280,2414,,AB,48,11,"81,05",Appartement,86,4,,,
AS344_78335_103,78335,24,,RUE,DES COUTURES,78520,2479,,AS,344,103,"77,95",Appartement,77,4,,,
AE142_78380_1,78380,1,,RUE,DE FLAVILLE,78580,2449,,AE,142,1,"40,76",Appartement,45,2,,,
AP16_78401_21,78401,2,,ALL,DES IBIS,78250,2452,,AP,16,21,"81,94",Maison,83,5,,,
AZ399_78423_92,78423,2,,RUE,DE LA SOURDERIE,78180,2411,,AZ,399,92,"66,07",Appartement,67,3,,,
AD73_78481_44,78481,18,,RUE,DU PRESIDENT WILSON,78230,2445,,AD,73,44,"77,76",Appartement,78,4,,,
AY285_78621_23,78621,1,A,RUE,DANIELE CASANOVA,78190,2413,,AY,285,23,"41,52",Appartement,41,2,,,
AK197_78640_619,78640,30,,RUE,DE VILLACOUBLAY,78140,2412,,AK,197,619,"73,7",Appartement,73,2,,,
BV174_78646_5,78646,20,,RUE,DES BOURDONNAIS,78000,2407,,BV,174,5,"108,82",Appartement,113,4,,,
BW147_78646_12,78646,24,T,RUE,EDOUARD CHARTON,78000,2407,,BW,147,12,"24,75",Appartement,24,1,,,
AM219_78688_133,78688,93,,AV,DE LA GRANDE ILE,78960,2514,,AM,219,133,"45,47",Appartement,45,2,,,
A828_82096_36,82096,618,,RTE,DE MEAUZAC,82290,2567,,A,828,36,"56,05",Appartement,56,3,,,
IY31_82121_118,82121,1,,RUE,GEORGES BRASSENS,82000,2566,,IY,31,118,"62,01",Appartement,62,3,,,
C67_82125_5,82125,12,,RUE,LARRAMET,82700,2571,,C,67,5,"71,92",Appartement,70,3,,,
AK251_83047_6,83047,5,,BD,DE LA REPUBLIQUE,83260,2645,,AK,251,6,"66,3",Appartement,70,3,,,
BO84_83070_15,83070,13,,AV,DE LA 1ERE DFL,83980,2632,,BO,84,15,55,Appartement,56,3,,,
BX20_83070_161,83070,5564,A,RES,LES HORIZONS,83980,2632,,BX,20,161,"21,5",Appartement,22,1,,,
BB127_83071_35,83071,268,,RUE,MARCO POLO,83250,2640,,BB,127,35,"16,53",Appartement,17,1,,,
AL1432_83123_2,83123,76,,ALL,ECUYER DU ROY,83110,2635,,AL,1432,2,"101,44",Maison,100,4,S,,600
AR943_83126_501,83126,311,,AV,DES COLLINES DE TAMARIS,83500,2623,,AR,943,501,"79,02",Appartement,79,3,,,
AX8_83126_10,83126,17,,AV,DE LA JETEE,83500,2623,,AX,8,10,"29,82",Appartement,30,1,,,
AM886_83129_39,83129,9001,,RES,SAINT JAMES,83140,2626,,AM,886,39,"32,95",Appartement,33,2,,,
DK28_83137_11,83137,289,,QUAI,EMILE GRENIER,83200,2624,,DK,28,11,"9,83",Appartement,12,1,,,
AW26_83144_736,83144,9001,,RES,LA COUPIANE,83160,2627,,AW,26,736,"88,45",Appartement,82,4,,,
DL399_84007_5,84007,64,,RUE,DES LICES,84000,2658,,DL,399,5,"10,51",Appartement,11,1,,,
EE104_84129_1597,84129,911,,CHE,ILE D'OISELAY,84700,2662,,EE,104,1597,"68,17",Appartement,67,4,,,
AI166_85092_16,85092,81,,RUE,TIRAQUEAU,85200,2711,,AI,166,16,"79,91",Appartement,81,5,,,
AP545_85194_7,85194,29,,AV,PAUL DOUMER,85100,2718,,AP,545,7,"35,61",Appartement,35,2,,,
AD861_85294_10,85294,9014,,BD,MAL DE LATTRE DE TASSIGNY,85360,2722,,AD,861,10,"24,41",Maison,25,2,,,
IM762_87085_51,87085,115,,RUE,FRANCOIS PERRIN,87000,2745,,IM,762,51,"29,16",Appartement,30,1,,,
BE68_88075_1B,88075,6,,,VOUILLE DES BRIMBELLES,88250,2787,,BE,68,1B,"51,65",Appartement,51,2,,,
B654_88122_2,88122,13,,PL,DE L EGLISE,88270,2758,,B,654,2,"349,14",Appartement,210,4,,,
AD225_88160_118,88160,21,,RUE,DU 149E R I,88000,2753,,AD,225,118,"61,2",Appartement,60,3,,,
AM405_88196_208,88196,41,,BD,KELSCH,88400,2777,,AM,405,208,"55,97",Appartement,40,2,,,
AE239_91021_16,91021,8,,RUE,CHARLES PHILIPPE LEMAIRE,91290,2873,,AE,239,16,54,Appartement,54,3,,,
E336_91027_28,91027,19,,RUE,G  ANTHONIOZ-DE GAULLE,91200,2849,,E,336,28,"54,97",Appartement,56,3,,,
AN7_91097_21,91097,21,,VIL,DES MERISIERS,91800,2819,,AN,7,21,"93,49",Maison,83,5,,,
AD215_91161_39,91161,9001,,RES,DE LA CROIX BLANCHE,91380,2856,,AD,215,39,"62,12",Appartement,64,3,,,
AE104_91207_6,91207,1,,RES,LES RUELLES D EGLY,91520,2875,,AE,104,6,"61,01",Appartement,59,3,,,
AK45_91215_437,91215,9,,AV,DU MARECHAL NEY,91860,2841,,AK,45,437,"53,33",Appartement,53,2,,,
AC56_91228_372,91228,6,,SQ,LA BRUYERE,91000,2821,,AC,56,372,"78,33",Appartement,78,4,,,
